site_id,site_name,site_toponym,site_x_coordinate,site_y_coordinate,report_id,report_site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,184,Fine reduced coarse ware pot,,ruwwandig reducerend fijn pot,Fine reduced coarse ware pot,1,0,150,claude_text,present,9,Explicitly named as ruwwandig reducerend fijn pot.,10,Catalogued find with find number HEVA5-137-1.,8,date read from the passage,9,"HEVA5|137|1|5|253||ruwwandig|reducerend fijn|gladwandig, met arcering|grijs|||pot||0|1|0|0|1|1|0|0,0||0|150"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Dolium,,dolium (hand),Dolium,1,0,300,claude_text,present,9,Explicitly named as dolium (hand).,10,Catalogued find with find number HEVA5-138-1.,8,date read from the passage,9,"HEVA5|138|1|4|130||dolium|oxiderend potgruis|lichtgeel|lichtgeel|lichtgrijs||dolium (hand)||0|1|0|0|1|1|0|0,0||0|300"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Reduced coarse ware,,ruwwandig reducerend,Reduced coarse ware,1,0,300,claude_text,present,8,"Identified as reduced coarse ware, no specific form.",10,Catalogued find with find number HEVA5-139-1.,8,date read from the passage,9,"HEVA5|139|1|4|130||ruwwandig|reducerend|zand|grijs|lichtgrijs||||0|1|0|0|1|1|0|0,0||0|300"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Oxidized coarse ware,,ruwwandig oxiderend,Oxidized coarse ware,1,0,300,claude_text,present,8,"Identified as oxidized coarse ware, no specific form.",10,Catalogued find with find number HEVA5-140-1.,8,date read from the passage,9,"HEVA5|140|1|4|168|S-cluster 2|ruwwandig|oxiderend||beige|geel||||0|1|0|0|1|1|0|0,0||0|300"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Fine reduced coarse ware pot,,ruwwandig reducerend fijn pot,Fine reduced coarse ware pot,1,0,150,claude_text,present,9,Explicitly named as ruwwandig reducerend fijn pot with rouletting.,10,Catalogued find with find number HEVA5-141-1.,8,date read from the passage,9,"HEVA5|141|1|5|238||ruwwandig|reducerend fijn|gladwandig, mica|donkergrijs|grijs|donkergrijs|pot||0|8|1|0|9|1|0|0,0||0|150|met roulettering"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Mortarium,Stuart 149,wrijfschaal Stuart 149,Mortarium,1,40,260,claude+typology,present,10,Explicitly identified as wrijfschaal Stuart 149.,10,Catalogued find with find number HEVA5-141-2.,10,dated from typology code (only as certain as the identification),10,HEVA5|141|2|5|238||wrijfschaal|oxiderend maas-lands/rijnlands|potgruis|witgeel|lichtrood|witgeel|wrijfschaal|Stuart 149
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Smooth-walled oxidized ware,,gladwandig oxiderend,Smooth-walled oxidized ware,1,0,300,claude_text,present,8,"Identified as gladwandig oxiderend, no specific form.",10,Catalogued find with find number HEVA5-143-1.,8,date read from the passage,9,"HEVA5|143|1|5|241||gladwandig|oxiderend|zeer fijn|geel|||||0|1|0|0|1|1|0|0,0||0|300"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Smooth-walled oxidized ware,,gladwandig oxiderend,Smooth-walled oxidized ware,1,0,300,claude_text,present,8,"Identified as gladwandig oxiderend, no specific form.",10,Catalogued find with find number HEVA5-144-1.,8,date read from the passage,9,"HEVA5|144|1|5|245|weg|gladwandig|oxiderend||witgeel|||||0|3|0|0|3|1|0|0,0||0|300"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Terra sigillata decorated bowl,Dragendorff 29,terra sigillata kom Dragendorff 29,Terra sigillata decorated bowl,1,15,100,claude+typology,present,10,Explicitly identified as terra sigillata Dragendorff 29 from La Graufesenque.,10,Catalogued find with find number HEVA5-144-2.,10,dated from typology code (only as certain as the identification),10,HEVA5|144|2|5|245|weg|terra sigillata|zuid-gallisch|la graufensenque||||kom|Dragendorff 29
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Terra nigra pot,,terra nigra pot,Terra nigra pot,1,0,150,claude_text,present,4,Tentatively identified as Holwerda BW 27 with question mark in remarks.,10,Catalogued find with find number HEVA5-144-3.,8,date read from the passage,7,"HEVA5|144|3|5|245|weg|terra nigra|TN (zonder deklaag)|geen mica|donkergrijs|lichtgrijs|grijs|pot||0|0|1|0|1|1|0|0,0||0|150|complete bodem, van HBW27?"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Color-coated beaker,Oelmann 30,geverfd brun-tech a beker Oelmann 30,Color-coated beaker,1,130,300,claude+typology,present,10,Explicitly identified as geverfd brun-tech a beker Oelmann 30.,10,Catalogued find with find number HEVA5-146-1.,10,dated from typology code (only as certain as the identification),10,"HEVA5|146|1|5|244|weg|geverfd|brun-tech a|heerlen?, arcering|oranje|wit|roodoranje|beker|Oelmann 30"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Fine reduced coarse ware pot,,ruwwandig reducerend fijn pot,Fine reduced coarse ware pot,1,0,150,claude_text,present,9,Explicitly named as ruwwandig reducerend fijn pot.,10,Catalogued find with find number HEVA5-146-2.,8,date read from the passage,9,"HEVA5|146|2|5|244|weg|ruwwandig|reducerend fijn|fijne mica|donkergrijs|||pot||0|0|1|0|1|1|0|0,0||0|150"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,pottery,Stuart 147,dolium (hand) Stuart 147,pottery,1,70,250,claude+typology,present,10,Explicitly identified as dolium Stuart 147.,10,Catalogued find with find number HEVA5-146-3.,10,dated from typology code (only as certain as the identification),10,HEVA5|146|3|5|244|weg|dolium|oxiderend potgruis||oranje|grijs|oranje|dolium (hand)|Stuart 147
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Coarse ware plate,Stuart 215,ruwwandig oxiderend bak Stuart 215,Coarse ware plate,1,70,200,claude+typology,present,10,Explicitly identified as ruwwandig oxiderend bak Stuart 215.,10,Catalogued find with find number HEVA5-146-4.,10,dated from typology code (only as certain as the identification),10,HEVA5|146|4|5|244|weg|ruwwandig|oxiderend|kwartsrijk|rosarot|||bak|Stuart 215
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Terra nigra pot,,terra nigra pot,Terra nigra pot,1,0,150,claude_text,present,9,Identified as terra nigra pot without slip.,10,Catalogued find with find number HEVA5-147-1.,8,date read from the passage,9,"HEVA5|147|1|5|244|weg|terra nigra|TN (zonder deklaag)|gladwandig, fijn|lichtgrijs|||pot||0|0|1|0|1|1|0|0,0||0|150"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Oxidized coarse ware lid,,ruwwandig oxiderend deksel,Oxidized coarse ware lid,1,0,300,claude_text,present,9,Explicitly named as ruwwandig oxiderend deksel.,10,Catalogued find with find number HEVA5-148-1.,8,date read from the passage,9,"HEVA5|148|1|5|266||ruwwandig|oxiderend|heerlen?|witgeel|||deksel||0|0|1|0|1|1|0|0,0||0|300|verbrand (sec)"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Reduced coarse ware pot,Loeschcke 58,ruwwandig reducerend pot Loeschcke 58,Reduced coarse ware pot,1,0,150,claude_text,present,10,Explicitly identified as ruwwandig reducerend pot Loeschcke 58.,10,Catalogued find with find number HEVA5-149-1.,8,date read from the passage,9,HEVA5|149|1|5|267||ruwwandig|reducerend|kwartszand rijk|donkergrijs|lichtgrijs|donkergrijs|pot|Loeschcke 58
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Smooth-walled oxidized ware,,gladwandig oxiderend,Smooth-walled oxidized ware,1,0,300,claude_text,present,8,"Identified as gladwandig oxiderend, no specific form.",10,Catalogued find with find number HEVA5-151-1.,8,date read from the passage,9,"HEVA5|151|1|5|439||gladwandig|oxiderend||lichtgeel|||||0|1|0|0|1|1|0|0,0||0|300"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Reduced coarse ware,,ruwwandig reducerend,Reduced coarse ware,1,0,300,claude_text,present,8,"Identified as reduced coarse ware, no specific form.",10,Catalogued find with find number HEVA5-152-1.,8,date read from the passage,9,"HEVA5|152|1|5|267||ruwwandig|reducerend|kwarts|donkergrijs|lichtgrijs|grijs|||0|1|0|0|1|1|0|0,0||0|300"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Oxidized coarse ware,,ruwwandig oxiderend,Oxidized coarse ware,1,0,300,claude_text,present,8,"Identified as oxidized coarse ware, no specific form.",10,Catalogued find with find number HEVA5-153-1.,8,date read from the passage,9,"HEVA5|153|1|5|438||ruwwandig|oxiderend|rosarot|rosarot|||||0|1|0|0|1|1|0|0,0||0|300"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Terra nigra,,terra nigra TN (zonder deklaag),Terra nigra,1,0,150,claude_text,present,9,"Identified as terra nigra without slip, no specific form.",10,Catalogued find with find number HEVA5-155-1.,8,date read from the passage,9,"HEVA5|155|1|5|437||terra nigra|TN (zonder deklaag)|geen glans|zwart|lichtgrijs||||0|4|0|0|4|2|0|0,0||0|150"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Painted ware,,geverfd brun-tech a,Painted ware,1,50,150,claude_text,present,8,"Identified as geverfd brun-tech a, no specific form.",10,Catalogued find with find number HEVA5-155-2.,8,date read from the passage,9,"HEVA5|155|2|5|437||geverfd|brun-tech a|gespleten|oranje|wit||||0|1|0|0|1|1|0|0,0||50|150"
12019,Bemelen,Bemelerweg,180500,317600,12706,HEVA5,185,Fine reduced coarse ware,,ruwwandig reducerend fijn,Fine reduced coarse ware,1,0,150,claude_text,present,8,"Identified as fine reduced coarse ware, no specific form.",10,Catalogued find with find number HEVA5-156-1.,8,date read from the passage,9,"HEVA5|156|1|5|444||ruwwandig|reducerend fijn|fijne kwarts|grijs|||||0|1|0|0|1|1|0|0,0||0|150"
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,44,Coarse ware,,ruwwandig oxiderend aardewerk,Coarse ware,1,70,230,claude_text,present,8,Explicitly named as ruwwandig oxiderend aardewerk in the text.,10,"Explicitly found in greppel S29/40, registered as V152.",8,date read from the passage,9,"slechts één scherf ruwwandig oxiderend aardewerk (V152) gevonden, die niet nader binnen 70 - 230 n.Chr. dateerbaar is"
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,43,Metalgloss beaker,,metaalglansbeker,Metalgloss beaker,1,200,300,claude_text,present,9,Explicitly named as metaalglansbeker in the text.,10,"Explicitly found in vulling 5 of gracht S31, registered as V159.",8,date read from the passage,9,Uit laag 5 komt ook nog een fragment van een metaalglansbeker die niet nader binnen de 3e eeuw dateerbaar is (V159)
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,57,Dolium,DOL3,misbaksels van dolia (DOL3),Dolium,,50,120,claude_text,present,9,Explicitly named as dolia with typology DOL3 in the text.,10,Explicitly found as misbaksels (kiln wasters) in S50 of the pottery kiln complex.,8,date read from the passage,9,"misbaksels van dolia (DOL3), kruiken, kruikamforen, ruwwandig reducerend gebakken aardewerk (kurkurnen en potten), terra nigra en terra rubra"
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,57,Jug,,kruiken,Jug,,50,120,claude_text,present,9,Explicitly named as kruiken in the text.,10,Explicitly found as misbaksels in S50 of the pottery kiln complex.,8,date read from the passage,9,"misbaksels van dolia (DOL3), kruiken, kruikamforen, ruwwandig reducerend gebakken aardewerk (kurkurnen en potten), terra nigra en terra rubra"
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,57,Jug-amphora,,kruikamforen,Jug-amphora,,50,120,claude_text,present,9,Explicitly named as kruikamforen in the text.,10,Explicitly found as misbaksels in S50 of the pottery kiln complex.,8,date read from the passage,9,"misbaksels van dolia (DOL3), kruiken, kruikamforen, ruwwandig reducerend gebakken aardewerk (kurkurnen en potten), terra nigra en terra rubra"
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,57,Cork urn,,kurkurnen,Cork urn,,50,120,claude_text,present,9,Explicitly named as kurkurnen in the text.,10,Explicitly found as misbaksels in S50 of the pottery kiln complex.,8,date read from the passage,9,"misbaksels van dolia (DOL3), kruiken, kruikamforen, ruwwandig reducerend gebakken aardewerk (kurkurnen en potten), terra nigra en terra rubra"
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,57,Reduced coarse ware pot,,ruwwandig reducerend gebakken aardewerk (potten),Reduced coarse ware pot,,50,120,claude_text,present,9,Explicitly named as ruwwandig reducerend gebakken aardewerk (potten) in the text.,10,Explicitly found as misbaksels in S50 of the pottery kiln complex.,8,date read from the passage,9,"misbaksels van dolia (DOL3), kruiken, kruikamforen, ruwwandig reducerend gebakken aardewerk (kurkurnen en potten), terra nigra en terra rubra"
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,57,Terra nigra,,terra nigra,Terra nigra,,50,120,claude_text,present,9,Explicitly named as terra nigra in the text.,10,Explicitly found as misbaksels in S50 of the pottery kiln complex.,8,date read from the passage,9,"misbaksels van dolia (DOL3), kruiken, kruikamforen, ruwwandig reducerend gebakken aardewerk (kurkurnen en potten), terra nigra en terra rubra"
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,57,Terra rubra,,terra rubra,Terra rubra,,50,120,claude_text,present,9,Explicitly named as terra rubra in the text.,10,Explicitly found as misbaksels in S50 of the pottery kiln complex.,8,date read from the passage,9,"misbaksels van dolia (DOL3), kruiken, kruikamforen, ruwwandig reducerend gebakken aardewerk (kurkurnen en potten), terra nigra en terra rubra"
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,52,Dolium,,potscherven van dolia,Dolium,,50,120,claude_text,present,9,Explicitly named as dolia in the text describing the oven floor construction.,10,Explicitly found incorporated in the oven floor of S75.,8,date read from the passage,9,"De onderzijde van het ovenrooster was in tegenstelling tot de bovenkant juist uiterst grof en onregelmatig en bestond uit kleine en grote, uitstekende brokken klei/leem, waartussen zich ook grote potscherven van dolia bevonden"
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,56,Pottery,,aardewerk,Pottery,693,50,120,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Finds table for complex S41-54 records 693 sherds of aardewerk.,8,date read from the passage,6,aardewerk 693 13867
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,57,Pottery,,aardewerk,Pottery,406,50,120,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Finds table for S75 records 406 sherds of aardewerk.,8,date read from the passage,6,aardewerk 406 12484
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,57,Pottery,,aardewerk,Pottery,69,50,120,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Finds table for S77 records 69 sherds of aardewerk.,8,date read from the passage,6,aardewerk 69 526
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,62,Terra sigillata plate,Dragendorff 18/R31,fragment van een Dragendorff 18/R31,Terra sigillata plate,1,40,120,claude+typology,present,9,Explicitly identified as Dragendorff 18/R31 South Gaulish terra sigillata in the footnote.,10,"Explicitly found in ophogingslaag S214, registered as V229.",9,dated from typology code (only as certain as the identification),9,Uit ophogingslaag S214 wijst een fragment Zuid-Gallische terra sigillata eveneens op de 1e eeuw. V229 met een fragment van een Dragendorff 18/R31.
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,69,Terra rubra beaker,,terra rubra beker,Terra rubra beaker,,50,120,claude_text,present,9,Explicitly named as terra rubra beker in the text.,10,"Explicitly found in werkkuil S85, registered as V298.",8,date read from the passage,9,"In S85, de werkkuil waarin oven S82 ligt, zijn slechts drie scherven gevonden, waaronder twee fragmenten van een terra rubra beker (circa 50-120 n.Chr.)."
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,72,Pottery,,aardewerk,Pottery,,70,120,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Explicitly found in S92 (aardewerkoven) in sleuf 8.,8,date read from the passage,6,Daterend vondstmateriaal uit sleuf 8 is alleen vastgesteld in S92 (aardewerkoven) en dateert tussen 70 en 120 n.Chr.
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,69,Pottery,,aardewerk,Pottery,,130,200,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",10,"Explicitly found in oven S82, registered as V294 and V295.",8,date read from the passage,6,Uit oven S82 zijn 42 fragmenten gebakken leem van de ovenkoepel en -vloer en 77 scherven verzameld. Dit aardewerk kan algemeen tussen 130 en 200 gedateerd worden
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,73,Jug,,kruikjes,Jug,2,40,70,claude_text,present,10,Explicitly named as kruikjes (jugs) in the text.,10,Found in oven S118 as wasters.,8,date read from the passage,9,"twee, bijna complete kruikjes gevonden die beide vervormd waren (misbaksels)"
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,82,Terra sigillata mortarium,Dragendorff 45,Oost-Gallische wrijfschaal van het type Dragendorff 45,Terra sigillata mortarium,1,150,400,claude+typology,present,10,Explicitly named with typology code Dragendorff 45.,10,Found in S169.,10,dated from typology code (only as certain as the identification),10,een fragment van een Oost-Gallische wrijfschaal van het type Dragendorff 45 (vanaf circa 160 n. Chr.)
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,82,Terra rubra beaker,,terra rubra beker,Terra rubra beaker,1,70,120,claude_text,present,10,Explicitly named as terra rubra beker.,10,Found in vulling 6 of S144.,8,date read from the passage,9,Één van de vier scherven betreft een fragment van een terra rubra beker die tussen 70 en 120 gedateerd kan worden.
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,76,Terra sigillata plate,Haltern 7,Italische terra sigillata van een bakje Haltern7/Conspectus 14.2,Terra sigillata plate,1,-15,15,claude+typology,present,10,Explicitly named with typology codes Haltern 7/Conspectus 14.2.,10,Found in an ophogingslaag in sleuf 9 (V316).,10,dated from typology code (only as certain as the identification),10,de oudste Romeinse scherf van het onderzoek (V316): een scherf Italische terra sigillata van een bakje Haltern7/Conspectus 14.2 uit Augusteïsch-Tiberische tijd
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,97,Terra sigillata decorated bowl,Dragendorff 37,terra sigillata kom van het type Dragendorff 37,Terra sigillata decorated bowl,1,70,300,claude+typology,present,10,Explicitly named with typology Dragendorff 37.,10,Found in S158.,10,dated from typology code (only as certain as the identification),10,fragmenten van een terra sigillata kom van het type Dragendorff 37 die tussen 150 en 300 gedateerd kan worden
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,97,Coarse oxidized ware,,ruwwandig oxiderend gebakken scherf van het Urmitz baksel,Coarse oxidized ware,1,201,400,claude_text,present,10,Explicitly described as ruwwandig oxiderend gebakken scherf van het Urmitz baksel.,10,Found in S151.,8,date read from the passage,9,De scherf betreft een ruwwandig oxiderend gebakken scherf van het Urmitz baksel en dateert uit de 3e of 4e eeuw.
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,97,Terra rubra beaker,,fragment van een terra rubra beker,Terra rubra beaker,1,1,100,claude_text,present,10,Explicitly named as terra rubra beker.,10,Found in kuil S170.,8,date read from the passage,9,Uit de kuil komt onder andere een fragment van een terra rubra beker die op een datering in de 1e eeuw wijst.
11927,Schaesberg,Leenderhof,197848,322902,12707,Heerlen,99,Coarse ware,,aardewerk de 3e of 4e eeuw,Coarse ware,3,201,400,claude_text,present,9,Footnote identifies these as ruwwandig oxiderend van het Urmitz baksel.,10,Found in laag S200 in sleuf 12.,8,date read from the passage,9,"Alleen uit laag S200 zijn vondsten verzameld, bestaande uit aardewerk de 3e of 4e eeuw. V442: drie scherven ruwwandig oxiderend van het Urmitz baksel."
