abr_combined_code,combined_label_nl,combined_uri,ware_label_nl,ware_uri,form_code,form_label_nl,typology_abr
DOLIUMNIJM,"dolium aardewerk, Nijmeegs-Holdeurn/castra LXG:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/e353de42-475e-4974-bbc9-b0d75e89fb68,"dolium aardewerk, Nijmeegs-Holdeurn/castra LXG",https://data.cultureelerfgoed.nl/term/id/abr/5c4970d6-368d-44c0-85f4-e5a297b0283b,,aardewerk:onbepaald (ROM),
DOLIUMNIJM.DOLIUM,"dolium aardewerk, Nijmeegs-Holdeurn/castra LXG:dolium",https://data.cultureelerfgoed.nl/term/id/abr/3715eeca-948b-4172-832e-69b6d1c3f3ea,"dolium aardewerk, Nijmeegs-Holdeurn/castra LXG",https://data.cultureelerfgoed.nl/term/id/abr/5c4970d6-368d-44c0-85f4-e5a297b0283b,DOLIUM,dolium,
DRE,Drenthe-aardewerk:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/b89d5c49-1ba4-4180-af50-c4680f553b83,Drenthe-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/ae2f21bc-ece9-4708-b57d-4885459de055,,aardewerk:onbepaald (PREH),
DRE.AMFOOR,Drenthe-aardewerk:amfoor,https://data.cultureelerfgoed.nl/term/id/abr/75179a9e-2fd5-4cca-8f48-60bd88fe0f30,Drenthe-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/ae2f21bc-ece9-4708-b57d-4885459de055,AMFOOR.VERZ,amfoor,
DRE.BEKER,Drenthe-aardewerk:beker,https://data.cultureelerfgoed.nl/term/id/abr/f949a3aa-8f05-4d2b-b025-d50124134b7e,Drenthe-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/ae2f21bc-ece9-4708-b57d-4885459de055,BEKER,beker,
DRE.DEKSEL,Drenthe-aardewerk:deksel,https://data.cultureelerfgoed.nl/term/id/abr/d9518d34-91f7-4d22-b362-b27c2c50b33d,Drenthe-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/ae2f21bc-ece9-4708-b57d-4885459de055,DEKSEL,deksel,
DRE.FLES,Drenthe-aardewerk:fles,https://data.cultureelerfgoed.nl/term/id/abr/db809eb1-c9cd-43aa-bffd-0244b752b06f,Drenthe-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/ae2f21bc-ece9-4708-b57d-4885459de055,FLES,fles,
DRE.KOM,Drenthe-aardewerk:kom,https://data.cultureelerfgoed.nl/term/id/abr/1ab9bfa9-dd6a-45e9-930a-cb10f8dd1ee7,Drenthe-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/ae2f21bc-ece9-4708-b57d-4885459de055,KOM.KOM,kom,
DRE.MISBAKSL,Drenthe-aardewerk:misbaksel,https://data.cultureelerfgoed.nl/term/id/abr/8fb0a224-6c14-4347-969e-e4fe67a2a665,Drenthe-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/ae2f21bc-ece9-4708-b57d-4885459de055,MISBAKSL,misbaksel,
DRE.POT,Drenthe-aardewerk:pot,https://data.cultureelerfgoed.nl/term/id/abr/6b12762b-0489-44f9-b330-2468110e9384,Drenthe-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/ae2f21bc-ece9-4708-b57d-4885459de055,POT,pot,
DRE.SCHAAL,Drenthe-aardewerk:schaal,https://data.cultureelerfgoed.nl/term/id/abr/9e8e4aed-b64a-47b4-87c1-07baa417098c,Drenthe-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/ae2f21bc-ece9-4708-b57d-4885459de055,SCHAAL,schaal,
DRE.VOETKOM,Drenthe-aardewerk:voetkom,https://data.cultureelerfgoed.nl/term/id/abr/8c9c7804-7936-4a4b-b619-07e03add9ec1,Drenthe-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/ae2f21bc-ece9-4708-b57d-4885459de055,VOETKOM,voetkom,
DRE.ZEEF,Drenthe-aardewerk:zeef,https://data.cultureelerfgoed.nl/term/id/abr/9d36b875-84eb-4697-b8fc-788534112947,Drenthe-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/ae2f21bc-ece9-4708-b57d-4885459de055,ZEEF,zeef,
DUISBERG,duisburg aardewerk:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/be9f156d-40c1-49f8-810b-0d0b353e9a1b,duisburg aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/46be796a-1f10-4f4c-9eb6-520d7cfc375e,XXX,object onbepaald,
DUISBURG.POT,duisburg aardewerk:pot,https://data.cultureelerfgoed.nl/term/id/abr/5a7eaf0f-df8a-4672-b080-6e64383693ba,duisburg aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/46be796a-1f10-4f4c-9eb6-520d7cfc375e,POT,pot,
DUIWEST,Duitsland-west aardewerk:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/f35de83d-5ca9-43fb-b8be-04ba09fed0a9,Duitsland-west aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/8f00b131-448b-4750-b191-636ea30d02d7,XXX,object onbepaald,
DUIWEST.BORD,Duitsland-west aardewerk:bord,https://data.cultureelerfgoed.nl/term/id/abr/47fd86b9-36b1-44e8-a372-09e137f56f80,Duitsland-west aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/8f00b131-448b-4750-b191-636ea30d02d7,BORD,bord,
DUIWEST.GRAPE,Duitsland-west aardewerk:grape,https://data.cultureelerfgoed.nl/term/id/abr/440b434e-d765-4acd-a453-9110e1da8fe0,Duitsland-west aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/8f00b131-448b-4750-b191-636ea30d02d7,GRAPE,grape,
DUIWEST.KOM,Duitsland-west aardewerk:kom,https://data.cultureelerfgoed.nl/term/id/abr/db2d615e-4647-434b-9f89-10375199cb63,Duitsland-west aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/8f00b131-448b-4750-b191-636ea30d02d7,KOM.KOM,kom,
DUIWEST.KOP,Duitsland-west aardewerk:kop,https://data.cultureelerfgoed.nl/term/id/abr/3821386b-38b3-43e9-a452-78013fa5b7ab,Duitsland-west aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/8f00b131-448b-4750-b191-636ea30d02d7,KOP,kop,
DUIWEST.LEKSCH,Duitsland-west aardewerk:lekschaal,https://data.cultureelerfgoed.nl/term/id/abr/56716efe-c0ac-4f05-9414-186d1bb451bd,Duitsland-west aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/8f00b131-448b-4750-b191-636ea30d02d7,LEKSCH,lekschaal,
DUN,dunwandig aardewerk:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/876edb4c-8e3d-4e83-b979-c269a69bf1fb,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,,aardewerk:onbepaald (ROM),
DUN.ACOBEKER,"dunwandig aardewerk, gedraaid - ACO-beker",https://data.cultureelerfgoed.nl/term/id/abr/5f0451e6-1dea-4cd4-8458-c9fd12fd4b1e,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,BEKER,beker,ACO-beker
DUN.BAKJE,dunwandig aardewerk:bak,https://data.cultureelerfgoed.nl/term/id/abr/27adc476-9175-4427-85a3-f0df85e76bcc,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,BAK,bak,
DUN.BEKER,dunwandig aardewerk:beker,https://data.cultureelerfgoed.nl/term/id/abr/a36be5e7-b005-4764-a163-0121dd7f7803,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,BEKER,beker,
DUN.HAL40B,"dunwandig aardewerk, gedraaid - Haltern 40B",https://data.cultureelerfgoed.nl/term/id/abr/cbff760c-e26d-497f-be65-0ca64c6a01fd,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,BAK,bak,Haltern 40B
DUN.OB30,"dunwandig aardewerk, gedraaid - Oberaden 30",https://data.cultureelerfgoed.nl/term/id/abr/d7bab22a-d2bc-4be1-84d8-8c41cf1b02ef,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,POT,pot,Oberaden 30
DUN.OB38,"dunwandig aardewerk, gedraaid - Oberaden 38",https://data.cultureelerfgoed.nl/term/id/abr/a17c0da7-850a-456a-bb78-24fcf8507e77,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,BEKER,beker,Oberaden 38
DUN.POT,dunwandig aardewerk:pot,https://data.cultureelerfgoed.nl/term/id/abr/f1b97508-a3f1-45f1-ae81-c3a86de97c2c,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,POT,pot,
DUN.ST209,"dunwandig aardewerk, gedraaid - Stuart 209:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/7fc8bcb2-10fe-4c4d-ba76-db97cfdab33e,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,,aardewerk:onbepaald (ROM),Stuart 209:onbepaald
DUNEGG,"duwwandig aardewerk, egg shell:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/ba72400d-0cca-4318-8047-1d1fdb5841cd,"dunwandig aardewerk, egg shell",https://data.cultureelerfgoed.nl/term/id/abr/b5a66167-3d58-4852-801a-5e24a90af959,,aardewerk:onbepaald (ROM),
DUNEGG.BAKJE,"dunwandig aardewerk, egg shell:bak",https://data.cultureelerfgoed.nl/term/id/abr/3883651e-830d-4c3b-ae02-9586eb2ac135,"dunwandig aardewerk, egg shell",https://data.cultureelerfgoed.nl/term/id/abr/b5a66167-3d58-4852-801a-5e24a90af959,BAK,bak,
DUNEGG.BEKER,"dunwandig aardewerk, egg shell:beker",https://data.cultureelerfgoed.nl/term/id/abr/04132608-8b35-4060-8286-de7239addc18,"dunwandig aardewerk, egg shell",https://data.cultureelerfgoed.nl/term/id/abr/b5a66167-3d58-4852-801a-5e24a90af959,BEKER,beker,
DUNGEVERF,"duwwandig aardewerk, geverfd:onbepaald",https://data.cultureelerfgoed.nl/term/id/abr/1b7b2f42-5eba-4c02-bb7c-9bdd0268b56b,"dunwandig aardewerk, geverfd",https://data.cultureelerfgoed.nl/term/id/abr/8eec741b-8c49-48f6-9c8e-da2b233b179e,,aardewerk:onbepaald (ROM),
DUNGEVERF.BAKJE,"dunwandig aardewerk, geverfd:bak",https://data.cultureelerfgoed.nl/term/id/abr/9a9e3d84-bba0-41fe-b95d-746cc607bb0e,"dunwandig aardewerk, geverfd",https://data.cultureelerfgoed.nl/term/id/abr/8eec741b-8c49-48f6-9c8e-da2b233b179e,BAK,bak,
DUNGEVERF.BEKER,"dunwandig aardewerk, geverfd:beker",https://data.cultureelerfgoed.nl/term/id/abr/637a4ad3-5d14-42ec-853b-d7ec01ebd3d2,"dunwandig aardewerk, geverfd",https://data.cultureelerfgoed.nl/term/id/abr/8eec741b-8c49-48f6-9c8e-da2b233b179e,BEKER,beker,
DUNNIJM,dunwandig Nijmeegs aardewerk:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/3ffc3954-1cb5-49c6-901d-53510666fae8,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,,aardewerk:onbepaald (ROM),
DUNNIJM.HNW35,dunwandig Nijmeegs aardewerk - Holwerda 35,https://data.cultureelerfgoed.nl/term/id/abr/b14d89e4-4615-4221-bd1d-1a591315dbd0,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,BAK,bak,Holwerda 35
DUNNIJM.HNW36,dunwandig Nijmeegs aardewerk - Holwerda 36,https://data.cultureelerfgoed.nl/term/id/abr/534701c4-6bf5-4c8b-9122-64bdf3d510b6,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,BORD,bord,Holwerda 36
DUNNIJM.HNW37,dunwandig Nijmeegs aardewerk - Holwerda 37,https://data.cultureelerfgoed.nl/term/id/abr/03cde78b-7c8e-409a-9406-3a2097e7a89e,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,BORD,bord,Holwerda 37
DUNNIJM.HNW42,dunwandig Nijmeegs aardewerk - Holwerda 42,https://data.cultureelerfgoed.nl/term/id/abr/ba9fbd15-1e06-45c5-bf25-5fcd08640edb,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,DEKSEL,deksel,Holwerda 42
DUNNIJM.HNW7,dunwandig Nijmeegs aardewerk - Holwerda 7,https://data.cultureelerfgoed.nl/term/id/abr/336a4348-739f-4aff-9dd3-4eea0ba9dd80,dunwandig aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/2c196477-10cf-4960-ae7b-92fb9f33f6c7,BEKER,beker,Holwerda 7
EGK,EGK-aardewerk:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/eaf425fe-0c3f-42ae-952d-12fa1a242ce0,EGK-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/dd4d6efc-c4b1-4ac5-aa14-6d3470a481ef,,aardewerk:onbepaald (PREH),
EGK.AMFOOR,EGK-aardewerk:amfoor,https://data.cultureelerfgoed.nl/term/id/abr/867848a6-2119-43d0-8597-af13bc350361,EGK-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/dd4d6efc-c4b1-4ac5-aa14-6d3470a481ef,AMFOOR.VERZ,amfoor,
EGK.BEKER,EGK-aardewerk:beker,https://data.cultureelerfgoed.nl/term/id/abr/03fc8bfa-161b-4e42-aa6a-17708d3c3445,EGK-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/dd4d6efc-c4b1-4ac5-aa14-6d3470a481ef,BEKER,beker,
EGK.FLES,EGK-aardewerk:fles,https://data.cultureelerfgoed.nl/term/id/abr/8bf65af9-6b41-4b80-9d17-87cec8c7b2c8,EGK-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/dd4d6efc-c4b1-4ac5-aa14-6d3470a481ef,FLES,fles,
EGK.KOM,EGK-aardewerk:kom,https://data.cultureelerfgoed.nl/term/id/abr/8264fc55-bb51-4ce3-927c-5ab43be33086,EGK-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/dd4d6efc-c4b1-4ac5-aa14-6d3470a481ef,KOM.KOM,kom,
EGK.MISBAKSL,EGK-aardewerk:misbaksel,https://data.cultureelerfgoed.nl/term/id/abr/393cc781-68a5-45fc-9ead-9c3b02b13acf,EGK-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/dd4d6efc-c4b1-4ac5-aa14-6d3470a481ef,MISBAKSL,misbaksel,
EGK.POT,EGK-aardewerk:pot,https://data.cultureelerfgoed.nl/term/id/abr/22fc3f06-df44-4517-b90e-6d2158792699,EGK-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/dd4d6efc-c4b1-4ac5-aa14-6d3470a481ef,POT,pot,
EGK.SCHAAL,EGK-aardewerk:schaal,https://data.cultureelerfgoed.nl/term/id/abr/3de19718-392d-4952-93aa-8a1584f85eb8,EGK-aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/dd4d6efc-c4b1-4ac5-aa14-6d3470a481ef,SCHAAL,schaal,
ELMPT,blauwgrijs aardewerk (Elmpt-type):onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/c1b300a9-05c8-40aa-9ff6-34ccaf7f6832,blauwgrijs aardewerk (Elmpt-type),https://data.cultureelerfgoed.nl/term/id/abr/843df422-e1e6-4c90-88c8-07c4abe0305c,XXX,object onbepaald,
ELMPT.GRAPE,blauwgrijs aardewerk (Elmpt-type):grape,https://data.cultureelerfgoed.nl/term/id/abr/22822a82-0615-4756-bf2a-be1e579842f0,blauwgrijs aardewerk (Elmpt-type),https://data.cultureelerfgoed.nl/term/id/abr/843df422-e1e6-4c90-88c8-07c4abe0305c,GRAPE,grape,
ELMPT.KGP,blauwgrijs aardewerk (Elmpt-type):kogelpot,https://data.cultureelerfgoed.nl/term/id/abr/29113147-89a6-4081-815c-461629808331,blauwgrijs aardewerk (Elmpt-type),https://data.cultureelerfgoed.nl/term/id/abr/843df422-e1e6-4c90-88c8-07c4abe0305c,KEUKENG,keuken/tafelgerei,
ELMPT.KRUIK,blauwgrijs aardewerk (Elmpt-type):kruik,https://data.cultureelerfgoed.nl/term/id/abr/4ec9c803-27c7-4232-83ff-4523d9321fdf,blauwgrijs aardewerk (Elmpt-type),https://data.cultureelerfgoed.nl/term/id/abr/843df422-e1e6-4c90-88c8-07c4abe0305c,MKKRUIK,kruik,
ELMPT.POT,Elmpt blauwgrijs aardewerk:pot,https://data.cultureelerfgoed.nl/term/id/abr/5cf71bfb-efc1-44d8-8c99-1ac15686a3ab,blauwgrijs aardewerk (Elmpt-type),https://data.cultureelerfgoed.nl/term/id/abr/843df422-e1e6-4c90-88c8-07c4abe0305c,POT,pot,
ELMPT.SCHEPBEK,blauwgrijs aardewerk (Elmpt-type):schepbeker,https://data.cultureelerfgoed.nl/term/id/abr/38f768b1-36f7-4980-9234-2121f30e48e9,blauwgrijs aardewerk (Elmpt-type),https://data.cultureelerfgoed.nl/term/id/abr/843df422-e1e6-4c90-88c8-07c4abe0305c,SCHEPBEK,schepbeker,
ELMPT.SPINKLOS,blauwgrijs aardewerk (Elmpt-type):spinsteen,https://data.cultureelerfgoed.nl/term/id/abr/adb2b18b-5e20-4b43-a93f-20df7b1de25c,blauwgrijs aardewerk (Elmpt-type),https://data.cultureelerfgoed.nl/term/id/abr/843df422-e1e6-4c90-88c8-07c4abe0305c,SPINGEW,spingewicht,
ELMPTEIL,Elmpt:teil,https://data.cultureelerfgoed.nl/term/id/abr/c8e99026-2a82-41ac-9c50-9f8462bc5061,blauwgrijs aardewerk (Elmpt-type),https://data.cultureelerfgoed.nl/term/id/abr/843df422-e1e6-4c90-88c8-07c4abe0305c,TEIL,teil,
ELMPTKAN,blauwgrijs aardewerk (Elmpt-type):kan,https://data.cultureelerfgoed.nl/term/id/abr/0d63da67-29a1-406b-a231-097f70ff2d4f,blauwgrijs aardewerk (Elmpt-type),https://data.cultureelerfgoed.nl/term/id/abr/843df422-e1e6-4c90-88c8-07c4abe0305c,KAN,kan,
ELMPTKOM,blauwgrijs aardewerk (Elmpt-type):kom,https://data.cultureelerfgoed.nl/term/id/abr/b8c8a8dd-3ce7-4c03-b7f0-b940f3c4d5e5,blauwgrijs aardewerk (Elmpt-type),https://data.cultureelerfgoed.nl/term/id/abr/843df422-e1e6-4c90-88c8-07c4abe0305c,KOM.KOM,kom,
ELMPTPOT,"Elmpt:pot, bolvormig",https://data.cultureelerfgoed.nl/term/id/abr/815c45c7-465a-4e16-928f-dcf7984d0594,blauwgrijs aardewerk (Elmpt-type),https://data.cultureelerfgoed.nl/term/id/abr/843df422-e1e6-4c90-88c8-07c4abe0305c,POT,pot,
ELMPTVAT,Elmpt:voorraadvat,https://data.cultureelerfgoed.nl/term/id/abr/8896ad95-ef0d-4ae7-901e-83837d01f9be,blauwgrijs aardewerk (Elmpt-type),https://data.cultureelerfgoed.nl/term/id/abr/843df422-e1e6-4c90-88c8-07c4abe0305c,POT,pot,
ENGBEKER,Engels aardewerk:beker,https://data.cultureelerfgoed.nl/term/id/abr/5dc193ef-2b27-4790-b436-1d1c09d39343,Engels industrieel aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7bc88e0d-94cd-4ce6-86c5-9fabcd6b3b81,BEKER,beker,
ENGBORD,Engels aardewerk:bord,https://data.cultureelerfgoed.nl/term/id/abr/ac10d121-ad04-4d9c-9f8b-b645e571c9dd,Engels industrieel aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7bc88e0d-94cd-4ce6-86c5-9fabcd6b3b81,BORD,bord,
ENGELS,Engels industrieel aardewerk:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/4b968f23-613e-4efd-ae8b-6f4c0068b3fd,Engels industrieel aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7bc88e0d-94cd-4ce6-86c5-9fabcd6b3b81,XXX,object onbepaald,
ENGKAN,Engels aardewerk:kan,https://data.cultureelerfgoed.nl/term/id/abr/056036e6-9d18-42be-b803-1456c5283488,Engels industrieel aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7bc88e0d-94cd-4ce6-86c5-9fabcd6b3b81,KAN,kan,
ENGKOM,Engels aardewerk:kom,https://data.cultureelerfgoed.nl/term/id/abr/c01d0ed6-4a30-4767-b51c-7d5a9eef15e0,Engels industrieel aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7bc88e0d-94cd-4ce6-86c5-9fabcd6b3b81,KOM.KOM,kom,
ENGTHEE,Engels aardewerk:theepot,https://data.cultureelerfgoed.nl/term/id/abr/c34bf5b1-21a8-4b4f-8462-0cdb35bd4fb8,Engels industrieel aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7bc88e0d-94cd-4ce6-86c5-9fabcd6b3b81,POT,pot,
FAIBIS,faiencebiscuit:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/bcc223c9-ce62-42fb-8539-466385804e57,faiencebiscuit,https://data.cultureelerfgoed.nl/term/id/abr/b0c25500-2d51-4b9e-8959-0c413c31bd1a,XXX,object onbepaald,
FAINED,faience uit de Nederlanden:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/db378a4b-f770-47ff-89e1-fdae050dad31,faience uit de Nederlanden,https://data.cultureelerfgoed.nl/term/id/abr/9c2398fd-891f-405e-9f2a-12955a2ca888,XXX,object onbepaald,
FAYBEKER,Fayence:beker,https://data.cultureelerfgoed.nl/term/id/abr/6833fc61-20f7-4cbb-8831-90a007c630f2,faience,https://data.cultureelerfgoed.nl/term/id/abr/6bacf1ec-1217-4cc8-92ca-77f938bd7e51,BEKER,beker,
FAYBEKER.DELFTS,Fayence:beker - Delfts blauw/polychroom,https://data.cultureelerfgoed.nl/term/id/abr/20712744-eb73-4a4f-8256-7c3c9925e996,faience uit Delft,https://data.cultureelerfgoed.nl/term/id/abr/c51373cd-3485-4036-9402-1e476ad462d8,BEKER,beker,Delfts blauw/polychroom
FAYBISC.BORD,faiencebiscuit:bord,https://data.cultureelerfgoed.nl/term/id/abr/d136e3f1-2b4c-44d1-9db5-72a84ff677f6,faiencebiscuit,https://data.cultureelerfgoed.nl/term/id/abr/b0c25500-2d51-4b9e-8959-0c413c31bd1a,BORD,bord,
FAYBISC.KOM,faiencebiscuit:kom,https://data.cultureelerfgoed.nl/term/id/abr/c64f0b00-d979-4ef1-8def-3040c9996ce9,faiencebiscuit,https://data.cultureelerfgoed.nl/term/id/abr/b0c25500-2d51-4b9e-8959-0c413c31bd1a,KOM.KOM,kom,
FAYBISC.KOP,faiencebiscuit:kop,https://data.cultureelerfgoed.nl/term/id/abr/645b2b42-41d8-4ef7-8961-b30afe52b8de,faiencebiscuit,https://data.cultureelerfgoed.nl/term/id/abr/b0c25500-2d51-4b9e-8959-0c413c31bd1a,KOP,kop,
FAYBORD,faience uit de Nederlanden:bord,https://data.cultureelerfgoed.nl/term/id/abr/cdb8a453-dc3b-40e6-8c38-a31c98f95cba,faience uit de Nederlanden,https://data.cultureelerfgoed.nl/term/id/abr/9c2398fd-891f-405e-9f2a-12955a2ca888,BORD,bord,
FAYBORD.DELFTS,Fayence:bord - Delfts blauw/polychroom,https://data.cultureelerfgoed.nl/term/id/abr/68912f30-79e5-4538-b860-b046d8b3b7b1,faience uit Delft,https://data.cultureelerfgoed.nl/term/id/abr/c51373cd-3485-4036-9402-1e476ad462d8,BORD,bord,Delfts blauw/polychroom
FAYDEKSL,Fayence:deksel,https://data.cultureelerfgoed.nl/term/id/abr/ee221657-3127-4fb6-a84b-f22d722bd3d5,faience,https://data.cultureelerfgoed.nl/term/id/abr/6bacf1ec-1217-4cc8-92ca-77f938bd7e51,DEKSEL,deksel,
FAYEN.BEELD,faience uit de Nederlanden:beeld,https://data.cultureelerfgoed.nl/term/id/abr/55f2b3cb-b34e-4df8-a238-5fe2cc915e20,faience uit de Nederlanden,https://data.cultureelerfgoed.nl/term/id/abr/9c2398fd-891f-405e-9f2a-12955a2ca888,BEELD,beeld,
FAYEN.BLAKER,faience uit de Nederlanden:blaker,https://data.cultureelerfgoed.nl/term/id/abr/158b31b2-2cab-4ad2-80a2-58bc308f2c03,faience uit de Nederlanden,https://data.cultureelerfgoed.nl/term/id/abr/9c2398fd-891f-405e-9f2a-12955a2ca888,BLAKER,blaker,
FAYEN.BOTERVL,faience uit de Nederlanden:botervloot,https://data.cultureelerfgoed.nl/term/id/abr/dc9c4234-81ba-4802-aa31-31252eef4cea,faience uit de Nederlanden,https://data.cultureelerfgoed.nl/term/id/abr/9c2398fd-891f-405e-9f2a-12955a2ca888,BOTERVL,botervloot,
FAYEN.DEKSEL,faience uit de Nederlanden:deksel,https://data.cultureelerfgoed.nl/term/id/abr/9935e243-3f3a-4c85-9386-2262a5b9905f,faience uit de Nederlanden,https://data.cultureelerfgoed.nl/term/id/abr/9c2398fd-891f-405e-9f2a-12955a2ca888,DEKSEL,deksel,
FAYEN.FLES,faience uit de Nederlanden:fles,https://data.cultureelerfgoed.nl/term/id/abr/fde3ffb9-f7af-4631-bced-23461f857bb1,faience uit de Nederlanden,https://data.cultureelerfgoed.nl/term/id/abr/9c2398fd-891f-405e-9f2a-12955a2ca888,FLES,fles,
FAYEN.FOPKAN,faience uit de Nederlanden:fopkan,https://data.cultureelerfgoed.nl/term/id/abr/713173d1-4872-4017-ac5a-58477d07c815,faience uit de Nederlanden,https://data.cultureelerfgoed.nl/term/id/abr/9c2398fd-891f-405e-9f2a-12955a2ca888,FOPKAN,fopkan,
FAYEN.FRUTIERE,faience uit de Nederlanden:frutière,https://data.cultureelerfgoed.nl/term/id/abr/cbe68ff4-271f-4882-a45d-dc61d52fbc2d,faience uit de Nederlanden,https://data.cultureelerfgoed.nl/term/id/abr/9c2398fd-891f-405e-9f2a-12955a2ca888,FRUTIERE,frutière,
FAYEN.GRAPE,faience uit de Nederlanden:grape,https://data.cultureelerfgoed.nl/term/id/abr/d0a201e3-7ade-49a3-a4e1-2fabb608a723,faience uit de Nederlanden,https://data.cultureelerfgoed.nl/term/id/abr/9c2398fd-891f-405e-9f2a-12955a2ca888,GRAPE,grape,
FAYEN.HANDVAT,faience uit de Nederlanden:handvat,https://data.cultureelerfgoed.nl/term/id/abr/9bfbdbdf-5fc9-4b54-aebe-4e5c45977d29,faience uit de Nederlanden,https://data.cultureelerfgoed.nl/term/id/abr/9c2398fd-891f-405e-9f2a-12955a2ca888,HANDVAT,handvat,
FAYEN.INKTPOT,faience uit de Nederlanden:inktpot,https://data.cultureelerfgoed.nl/term/id/abr/eb0be4af-9a70-4fb8-b77c-292956725cab,faience uit de Nederlanden,https://data.cultureelerfgoed.nl/term/id/abr/9c2398fd-891f-405e-9f2a-12955a2ca888,INKTPOT,inktpot,
FAYEN.INKTSTEL,faience uit de Nederlanden:inktstel,https://data.cultureelerfgoed.nl/term/id/abr/73f01576-eb5c-4d04-be96-398f1f97d40e,faience uit de Nederlanden,https://data.cultureelerfgoed.nl/term/id/abr/9c2398fd-891f-405e-9f2a-12955a2ca888,INKTSTEL,inktstel,
